longitude,latitude,StationID,Power,Quality,num_measures,Code,record_tstamp
-123.138838,49.269648,40139,-46.5086,-4.7987,1,ABC4012540139,6/12/2011 16:30
-123.152504,49.261935,1210,-59.1512,-14.5241,1,ABC011961210,4/12/2011 14:12
-123.100043,49.256589,1210,-55.0043,-12.0495,3,ABC011961210,4/12/2011 14:12
-123.116595,49.281507,32370,-72.6281,-15.8101,1,ABC3235632370,5/12/2011 21:01
-123.09095,49.268679,31060,-77.044,-18.7141,1,ABC3104631060,6/12/2011 13:26
-123.134698,49.257918,845,-52.7656,-7.8112,89,ABC00831845,6/12/2011 13:56
-123.155317,49.263329,30247,-55.5469,-5.0857,3,ABC3023330247,6/12/2011 20:51
-123.091617,49.278128,31619,-63.8415,-9.3952,1,ABC3160531619,5/12/2011 17:36
-123.089861,49.271078,31335,-70.8159,-18.6695,1,ABC3132131335,2/12/2011 19:08
-123.150677,49.309491,908,-76.485,-14.4389,1,ABC00894908,3/12/2011 15:56
-123.119088,49.278015,43117,-74.5624,-20.1917,2,ABD4310343117,7/12/2011 1:11
-123.130454,49.283706,32206,-76.5546,-23.7696,1,ABC321932206,6/12/2011 16:52
-123.123901,49.28521,36133,-99.3445,-17.6238,1,ABD3611936133,4/12/2011 0:26
-123.102291,49.277598,36613,-105.8823,-16.3933,1,ABD3659936613,5/12/2011 18:41
-123.173437,49.266716,30408,-68.272,-19.0649,2,ABC3039430408,3/12/2011 14:01
-123.089156,49.260201,30895,-60.1574,-16.8791,2,ABC3088130895,8/12/2011 22:44
-123.087561,49.283695,32296,-71.7753,-18.8038,1,ABC322832296,3/12/2011 13:26
-123.175099,49.258766,35767,-53.9136,-19.2333,1,ABD3575335767,5/12/2011 16:13
-123.096971,49.26411,36162,-95.5511,-23.1513,1,ABD3614836162,4/12/2011 0:15
-123.118873,49.259515,32300,-56.3987,-6.4303,4,ABC3228632300,2/12/2011 22:56
-123.139931,49.26815,40120,-74.401,-20.0318,1,ABC4010640120,3/12/2011 1:11
-123.18349,49.272327,32009,-52.3833,-6.4703,5,ABC3199532009,8/12/2011 22:42
-123.109787,49.278165,31689,-67.2773,-21.5654,3,ABC3167531689,7/12/2011 21:12
-123.111421,49.286755,35387,-71.1293,-22.2001,1,ABD3537335387,7/12/2011 18:35
-123.112465,49.275095,35277,-71.8987,-22.0457,1,ABD3526335277,6/12/2011 13:27
-123.091426,49.282489,35595,-91.3741,-13.9961,3,ABD3558135595,7/12/2011 15:58
-123.10006,49.283199,1535,-68.882,-18.6765,2,ABC015211535,3/12/2011 15:47
-123.138986,49.268808,31079,-74.6437,-11.9362,4,ABC3106531079,3/12/2011 13:51
-123.081913,49.256849,35615,-67.8536,-15.7299,2,ABD3560135615,5/12/2011 21:07
-123.162103,49.270926,31689,-39.8969,-13.9458,1,ABC3167531689,7/12/2011 21:14
-123.159911,49.267285,5925,-72.4806,-9.0713,3,ABD059115925,5/12/2011 18:00
-123.136826,49.260743,36277,-67.0663,-13.5984,89,ABD3626336277,6/12/2011 16:08
-123.095168,49.266185,36225,-46.1051,-8.1634,4,ABD3621136225,4/12/2011 0:15
-123.129666,49.259687,10725,-53.6861,-6.0665,2,ABC1071110725,5/12/2011 22:16
-123.116322,49.262,1359,-92.8102,-14.0759,2,ABC013451359,5/12/2011 20:40
-123.110546,49.283666,35241,-109.473,-13.0485,1,ABD3522735241,7/12/2011 17:45
-123.125959,49.257122,40470,-58.6228,-18.7356,2,ABC4045640470,7/12/2011 20:27
-123.157505,49.261074,6476,-70.5299,-18.4734,3,ABD06466476,2/12/2011 23:11
-123.122001,49.289206,10715,-77.9561,-13.1716,1,ABC1070110715,6/12/2011 21:33
-123.078678,49.273196,31697,-67.9493,-13.6293,3,ABC3168331697,8/12/2011 22:25
-123.176231,49.267606,36295,-70.3586,-17.1552,2,ABD3628136295,3/12/2011 21:49
-123.147249,49.311528,31558,-53.8853,-18.7033,1,ABC3154431558,8/12/2011 22:50
-123.164394,49.271809,36505,-76.4699,-16.4684,3,ABD3649136505,5/12/2011 16:37
-123.143008,49.292181,6401,-101.8841,-21.7305,1,ABD063876401,5/12/2011 16:44
-123.14644,49.311805,1623,-53.6585,-11.3958,2,ABC016091623,6/12/2011 19:56
-123.175961,49.26059,31018,-80.0515,-21.5628,2,ABC3100431018,7/12/2011 21:19
-123.141984,49.263653,6716,-55.7313,-11.1642,1,ABD06706716,1/12/2011 17:30
-123.183575,49.270052,5266,-79.4061,-16.1557,2,ABD05255266,3/12/2011 15:52
-123.106255,49.285293,1412,-38.0294,-20.2659,1,ABC013981412,2/12/2011 22:06
-123.15529,49.270818,31140,-69.0599,-19.401,3,ABC3112631140,7/12/2011 21:19
-123.104931,49.262165,40469,-62.3769,-15.6979,5,ABC4045540469,1/12/2011 22:23
-123.100805,49.266601,35975,-85.2638,-20.6715,1,ABD3596135975,7/12/2011 18:27
-123.163426,49.270947,31098,-70.1929,-14.3507,2,ABC3108431098,3/12/2011 12:53
-123.109323,49.282378,15156,-75.9016,-11.4021,3,ABD151415156,5/12/2011 22:46
-123.184887,49.263463,36081,-60.7388,-11.7115,1,ABD3606736081,2/12/2011 23:07
-123.139529,49.268501,1406,-66.422,-11.8736,2,ABC01391406,1/12/2011 20:31
-123.105757,49.27021,35966,-78.9012,-8.9274,1,ABD359535966,4/12/2011 1:21
-123.12872,49.289347,35967,-70.5182,-17.5883,2,ABD3595335967,4/12/2011 1:30
-123.089167,49.259555,36477,-56.448,-16.4289,3,ABD3646336477,1/12/2011 20:42
-123.120591,49.266126,43132,-94.8063,-19.3942,1,ABD4311843132,7/12/2011 14:18
-123.133788,49.292563,35377,-73.8377,-12.4571,2,ABD3536335377,6/12/2011 20:08
-123.115976,49.273212,31886,-78.436,-14.8762,2,ABC318731886,5/12/2011 20:42
-123.107208,49.279641,5285,-79.3854,-17.7204,3,ABD052715285,6/12/2011 23:13
-123.11335,49.262227,1457,-66.9664,-7.7196,2,ABC014431457,5/12/2011 13:17
-123.100393,49.260939,286,-72.2661,-18.6898,1,ABC0027286,5/12/2011 22:45
-123.168851,49.259575,30338,-52.0492,-11.802,4,ABC3032430338,2/12/2011 0:02
-123.096289,49.274174,30625,-72.7843,-9.4002,1,ABC3061130625,4/12/2011 16:16
-123.123704,49.287562,35252,-82.9222,-21.6381,1,ABD3523835252,4/12/2011 16:13
-123.115716,49.274023,31278,-77.9194,-13.6323,3,ABC3126431278,7/12/2011 18:25
-123.095588,49.271673,30347,-69.1588,-19.5851,1,ABC3033330347,6/12/2011 20:08
-123.153098,49.272548,1360,-88.5584,-15.0573,1,ABC013461360,1/12/2011 17:55
-123.14615,49.259031,1507,-71.3541,-17.5137,2,ABC014931507,6/12/2011 20:09
-123.138304,49.268813,36706,-80.2333,-20.5883,2,ABD366936706,4/12/2011 21:41
-123.140107,49.31196,43266,-77.5505,-18.9994,1,ABD432543266,6/12/2011 23:15
-123.1455,49.270649,31885,-68.7145,-10.3345,1,ABC3187131885,4/12/2011 16:21
-123.184499,49.269498,5285,-73.8258,-15.5774,2,ABD052715285,6/12/2011 23:15
-123.139215,49.292839,287,-76.2846,-10.9089,1,ABC00273287,6/12/2011 1:42
-123.132963,49.297576,10710,-86.0994,-17.4529,2,ABC1069610710,6/12/2011 1:42
-123.086589,49.266383,10713,-75.9431,-20.5931,3,ABC1069910713,6/12/2011 1:42
-123.137792,49.283261,30758,-29.6953,-9.6762,4,ABC3074430758,6/12/2011 16:55
-123.1206,49.274921,1206,-81.1,-12.6207,1,ABC01191206,4/12/2011 16:12
-123.111436,49.281807,859,-58.6574,-22.897,2,ABC00845859,4/12/2011 14:10
-123.108711,49.263096,1277,-81.7976,-19.1429,2,ABC012631277,5/12/2011 19:22
-123.096531,49.258351,35347,-67.9186,-13.271,1,ABD3533335347,6/12/2011 20:08
-123.138796,49.286695,31886,-74.2836,-12.2795,3,ABC318731886,5/12/2011 20:42
-123.132117,49.297407,570,-91.7635,-18.77,2,ABC00556570,4/12/2011 23:35
-123.11771,49.265014,36145,-50.926,-9.6397,2,ABD3613136145,8/12/2011 22:23
-123.10042,49.276815,15166,-93.7824,-17.0131,1,ABD151515166,6/12/2011 1:29
-123.136276,49.258735,1207,-75.8612,-8.8659,1,ABC011931207,6/12/2011 20:17
-123.175711,49.258776,30489,-68.9184,-9.4958,2,ABC3047530489,4/12/2011 16:12
-123.13608,49.267395,31887,-68.1054,-17.642,1,ABC3187331887,5/12/2011 20:42
-123.179631,49.270221,43526,-59.7267,-18.3643,1,ABD435143526,1/12/2011 20:03
-123.085324,49.261494,31238,-60.5693,-16.1846,4,ABC3122431238,3/12/2011 14:44
-123.183666,49.267577,36986,-95.2142,-18.0718,3,ABD369736986,5/12/2011 21:25
-123.121247,49.285973,30629,-79.625,-22.5423,2,ABC3061530629,5/12/2011 20:42
-123.145585,49.269291,30598,-65.8035,-7.2577,1,ABC3058430598,5/12/2011 19:29
-123.127794,49.279998,6363,-96.2442,-13.5047,1,ABD063496363,1/12/2011 17:56
-123.157419,49.270513,31489,-68.4768,-17.971,3,ABC3147531489,4/12/2011 21:16
-123.138521,49.285313,828,-56.3738,-19.3638,18,ABC00814828,7/12/2011 20:20
-123.178179,49.263358,1198,-74.106,-22.7519,1,ABC011841198,6/12/2011 20:08
-123.137046,49.306632,36346,-82.8869,-17.6272,1,ABD363336346,2/12/2011 19:17
-123.138269,49.258904,37012,-91.9113,-22.8036,1,ABD3699837012,3/12/2011 13:42
-123.104888,49.263191,1356,-80.8555,-10.5177,3,ABC01341356,1/12/2011 17:55
-123.173637,49.260554,31349,-56.8616,-9.4693,3,ABC3133531349,5/12/2011 13:14
-123.143268,49.26691,36157,-77.6645,-21.0588,2,ABD3614336157,1/12/2011 22:04
-123.140463,49.291949,31465,-57.4524,-6.884,1,ABC3145131465,3/12/2011 15:10
-123.078682,49.272978,35347,-70.4521,-12.7783,2,ABD3533335347,6/12/2011 20:07
-123.168183,49.26926,30398,-63.5578,-17.9873,3,ABC3038430398,3/12/2011 12:51
-123.142629,49.257115,35366,-80.2633,-21.4599,1,ABD353535366,4/12/2011 20:25
-123.146159,49.269789,36115,-77.7102,-19.85,2,ABD3610136115,7/12/2011 1:23
-123.10675,49.264968,1088,-54.4076,-20.3922,3,ABC010741088,2/12/2011 22:18
-123.155462,49.259475,31457,-58.0872,-19.3397,1,ABC3144331457,4/12/2011 13:57
-123.078389,49.276771,31119,-55.0035,-20.1838,1,ABC3110531119,3/12/2011 14:57
-123.149848,49.266369,5167,-67.5933,-20.6379,1,ABD051535167,3/12/2011 14:57
-123.082042,49.273201,35537,-72.2094,-20.1421,2,ABD3552335537,1/12/2011 17:36
-123.143134,49.27049,35347,-79.2125,-18.7373,2,ABD3533335347,6/12/2011 20:08
-123.08956,49.280636,31287,-72.231,-8.3347,4,ABC3127331287,5/12/2011 1:37
-123.183891,49.260714,5857,-66.7491,-14.7477,1,ABD058435857,4/12/2011 14:23
-123.130309,49.259697,30038,-54.35,-8.0674,1,ABC3002430038,6/12/2011 20:06
-123.134112,49.279487,31489,-72.4399,-19.9829,1,ABC3147531489,3/12/2011 13:09
-123.148023,49.266574,6481,-96.7401,-18.7256,3,ABD064676481,7/12/2011 1:18
-123.180177,49.270323,289,-71.3651,-16.9151,1,ABC00275289,6/12/2011 1:31
-123.116485,49.265956,36226,-46.3937,-10.325,2,ABD362136226,4/12/2011 14:32
-123.110155,49.282655,5861,-73.5133,-15.7129,1,ABD058475861,1/12/2011 17:32
-123.084079,49.25877,35395,-73.3095,-11.1955,6,ABD3538135395,3/12/2011 13:09
-123.132423,49.25881,10713,-77.2658,-11.8575,1,ABC1069910713,7/12/2011 0:24
-123.085934,49.263398,30278,-83.9021,-11.207,1,ABC3026430278,2/12/2011 19:12
-123.128596,49.274547,31300,-70.5256,-10.0533,2,ABC3128631300,1/12/2011 20:05
-123.117643,49.277523,1207,-59.3647,-6.3621,3,ABC011931207,4/12/2011 14:12
-123.127313,49.276412,36242,-94.0064,-16.5107,1,ABD3622836242,5/12/2011 21:01
-123.174171,49.269334,37056,-83.572,-13.815,5,ABD370437056,5/12/2011 21:01
-123.079217,49.279288,35285,-69.5292,-14.705,1,ABD3527135285,5/12/2011 19:26
-123.079665,49.2823,5836,-73.1778,-15.7607,1,ABD0585836,6/12/2011 20:06
-123.138795,49.310254,1475,-80.7623,-13.9617,1,ABC014611475,3/12/2011 13:15
-123.147657,49.276358,10719,-72.4122,-18.5533,1,ABC1070510719,5/12/2011 22:24
-123.141784,49.291413,36605,-69.5603,-21.2703,1,ABD3659136605,1/12/2011 21:49
-123.110342,49.262176,32315,-59.3602,-16.2773,3,ABC3230132315,3/12/2011 14:33
-123.110237,49.27795,37057,-59.1079,-13.6494,1,ABD3704337057,3/12/2011 14:57
-123.086652,49.262454,6517,-66.8825,-20.0511,1,ABD065036517,4/12/2011 14:22
-123.100642,49.261098,35235,-76.5217,-8.8941,2,ABD3522135235,7/12/2011 18:16
-123.116846,49.28204,10713,-62.7395,-9.8965,2,ABC1069910713,5/12/2011 22:32
-123.149136,49.257218,5285,-63.8671,-10.663,1,ABD052715285,7/12/2011 0:23
-123.185656,49.260976,1076,-72.4196,-15.8863,3,ABC01061076,5/12/2011 18:43
-123.160433,49.273549,35966,-77.0092,-13.8759,3,ABD359535966,4/12/2011 1:20
-123.134616,49.28481,31279,-90.6157,-13.4559,3,ABC3126531279,1/12/2011 17:56
-123.147848,49.262781,15155,-81.5773,-20.7602,1,ABD1514115155,5/12/2011 22:26
-123.162599,49.258764,31458,-74.8139,-22.046,3,ABC3144431458,2/12/2011 19:06
-123.128004,49.302442,6345,-49.6455,-5.3904,1,ABD063316345,7/12/2011 21:02
-123.142014,49.268241,31037,-56.2418,-14.216,3,ABC3102331037,7/12/2011 20:31
-123.162577,49.259353,460,-71.0984,-14.6328,2,ABC00446460,6/12/2011 20:48
-123.156426,49.259196,1277,-51.9178,-8.8943,3,ABC012631277,5/12/2011 18:54
-123.142099,49.285006,32005,-50.501,-5.8069,2,ABC3199132005,7/12/2011 1:45
-123.170356,49.261408,31469,-59.6931,-3.534,2,ABC3145531469,4/12/2011 16:30
-123.113025,49.275073,35247,-70.576,-15.2001,4,ABD3523335247,6/12/2011 20:50
-123.139292,49.284233,30680,-81.2447,-17.9486,2,ABC3066630680,7/12/2011 18:28
-123.08337,49.259213,31288,-63.7269,-12.5998,2,ABC3127431288,5/12/2011 1:55
-123.099675,49.271324,32010,-65.9395,-14.0135,1,ABC3199632010,8/12/2011 22:43
-123.179721,49.267717,1331,-83.696,-18.8843,2,ABC013171331,5/12/2011 16:38
-123.122136,49.286377,1399,-63.3784,-18.523,2,ABC013851399,7/12/2011 17:26
-123.113099,49.257875,35515,-46.5162,-16.3944,1,ABD3550135515,6/12/2011 16:10
-123.096564,49.256536,31155,-67.3122,-13.5548,5,ABC3114131155,1/12/2011 20:17
-123.148659,49.268065,1332,-89.4684,-16.563,1,ABC013181332,5/12/2011 17:04
-123.098042,49.285071,37006,-53.9555,-14.5344,2,ABD369937006,8/12/2011 22:41
-123.099826,49.283194,5607,-77.6501,-20.9241,1,ABD055935607,5/12/2011 17:24
-123.109869,49.284004,30549,-57.0045,-8.7991,2,ABC3053530549,6/12/2011 19:54
-123.096357,49.279419,36695,-73.4152,-11.8023,2,ABD3668136695,8/12/2011 22:45
-123.125407,49.261421,36977,-53.017,-17.6075,1,ABD3696336977,6/12/2011 13:26
-123.137255,49.294047,32056,-69.3151,-16.3496,1,ABC320432056,3/12/2011 14:49
-123.127649,49.291235,31079,-70.8201,-16.8167,2,ABC3106531079,5/12/2011 21:03
-123.083289,49.264281,40490,-86.2213,-14.2807,1,ABC4047640490,6/12/2011 21:03
-123.098605,49.285003,30107,-86.0397,-20.8983,1,ABC3009330107,7/12/2011 14:39
-123.184102,49.266883,30950,-53.7728,-17.0105,1,ABC3093630950,5/12/2011 18:30
-123.183189,49.258895,10720,-65.9682,-15.2145,3,ABC1070610720,6/12/2011 1:51
-123.155536,49.257482,32010,-63.8024,-10.274,2,ABC3199632010,8/12/2011 22:43
-123.166436,49.266254,43356,-60.3889,-20.7836,1,ABD433443356,6/12/2011 16:08
-123.106194,49.271556,60585,-55.8652,-20.6423,2,ABC6057160585,4/12/2011 13:39
-123.18358,49.269914,31408,-66.3689,-20.6663,1,ABC3139431408,5/12/2011 19:29
-123.136735,49.261681,5242,-88.2341,-21.8064,1,ABD052285242,5/12/2011 19:29
-123.093024,49.26037,1419,-57.5588,-9.8275,1,ABC014051419,6/12/2011 21:43
-123.175808,49.266999,36547,-75.1216,-20.8345,2,ABD3653336547,1/12/2011 21:22
-123.14407,49.293073,31987,-73.1423,-12.7197,2,ABC3197331987,5/12/2011 21:11
-123.147887,49.270173,36613,-96.9219,-13.7938,1,ABD3659936613,5/12/2011 16:26
-123.155884,49.270828,30448,-59.3187,-19.416,1,ABC3043430448,1/12/2011 23:54
-123.08916,49.259923,30545,-70.719,-13.6872,3,ABC3053130545,7/12/2011 14:18
-123.127619,49.273827,30106,-60.8438,-16.032,5,ABC300930106,7/12/2011 14:43
-123.140024,49.291664,1357,-86.3488,-17.6362,1,ABC013431357,1/12/2011 17:56
-123.119888,49.262869,31276,-69.9106,-20.3757,4,ABC312631276,5/12/2011 15:38
-123.121238,49.27094,31966,-70.9519,-7.55,5,ABC319531966,3/12/2011 1:02
-123.092312,49.26155,1411,-47.0893,-15.672,3,ABC013971411,2/12/2011 22:05
-123.104261,49.28477,35615,-76.4002,-24.1127,1,ABD3560135615,5/12/2011 21:10
-123.126635,49.273139,50195,-75.5293,-10.4318,2,ABD5018150195,4/12/2011 16:28
-123.082464,49.259662,32318,-73.6929,-11.8499,5,ABC3230432318,3/12/2011 14:06
-123.093441,49.28107,36585,-56.4976,-18.4624,2,ABD3657136585,1/12/2011 20:31
-123.174071,49.261538,36891,-98.8877,-8.6413,1,ABD3687736891,4/12/2011 16:23
-123.15379,49.261959,30947,-72.6032,-20.0299,2,ABC3093330947,5/12/2011 19:21
-123.112987,49.2587,30626,-78.9267,-10.3606,2,ABC306130626,5/12/2011 20:42
-123.139711,49.265367,40275,-80.1434,-12.3535,1,ABC4026140275,5/12/2011 14:32
-123.124636,49.286704,31237,-65.4037,-17.6018,1,ABC3122331237,3/12/2011 14:39
-123.183584,49.269812,36217,-45.9301,-11.7671,5,ABD3620336217,5/12/2011 15:45
-123.089616,49.279293,6572,-82.9374,-21.4449,1,ABD065586572,7/12/2011 1:56
-123.132999,49.285725,31608,-69.4661,-19.6824,1,ABC3159431608,1/12/2011 20:00
-123.099652,49.281251,31887,-82.8992,-8.249,1,ABC3187331887,6/12/2011 20:58
-123.138532,49.293289,40187,-77.1354,-12.2656,4,ABC4017340187,7/12/2011 14:51
-123.158801,49.27264,30280,-36.2291,-6.2106,2,ABC3026630280,2/12/2011 19:09
-123.109398,49.279819,1089,-72.2737,-18.5421,1,ABC010751089,6/12/2011 17:35
-123.105829,49.27763,30248,-68.7955,-12.1599,1,ABC3023430248,4/12/2011 16:12
-123.099988,49.27369,1479,-69.5201,-17.7402,1,ABC014651479,7/12/2011 1:31
-123.129046,49.296896,31280,-65.5201,-12.5895,1,ABC3126631280,6/12/2011 16:06
-123.107504,49.263067,288,-71.6162,-22.1187,1,ABC00274288,5/12/2011 22:43
-123.164689,49.264908,10709,-70.7855,-16.5092,2,ABC1069510709,5/12/2011 22:43
-123.117482,49.2984,288,-73.2608,-14.1753,3,ABC00274288,6/12/2011 1:38
-123.129203,49.263448,30679,-82.0532,-16.3956,1,ABC3066530679,1/12/2011 17:51
-123.100015,49.262877,31619,-67.6282,-19.417,1,ABC3160531619,4/12/2011 1:18
-123.078666,49.271331,36971,-97.4432,-16.7958,1,ABD3695736971,3/12/2011 13:44
-123.105302,49.266492,35617,-64.0624,-11.0196,1,ABD3560335617,4/12/2011 16:21
-123.098772,49.267156,1359,-66.5425,-12.1458,3,ABC013451359,1/12/2011 17:54
-123.104233,49.281429,979,-64.7009,-6.0792,2,ABC00965979,3/12/2011 16:10
-123.13363,49.266146,40120,-59.4658,-15.5498,1,ABC4010640120,3/12/2011 1:24
-123.179989,49.260363,35032,-82.7053,-22.2455,1,ABD3501835032,6/12/2011 13:37
-123.143341,49.267122,36607,-82.2472,-9.298,2,ABD3659336607,6/12/2011 17:40
-123.104288,49.282866,36157,-82.0063,-20.0994,1,ABD3614336157,1/12/2011 22:14
-123.158003,49.259221,5256,-67.4322,-12.3179,4,ABD05245256,4/12/2011 0:24
-123.137123,49.290358,1397,-62.9292,-11.3865,4,ABC013831397,7/12/2011 15:54
-123.114631,49.267036,35601,-90.1068,-22.4644,1,ABD3558735601,7/12/2011 14:37
-123.115179,49.284439,30629,-71.4755,-14.6513,1,ABC3061530629,5/12/2011 20:44
-123.087416,49.282058,40789,-78.1429,-13.9033,2,ABC4077540789,8/12/2011 22:29
-123.14091,49.28528,31376,-67.4739,-7.6636,3,ABC313631376,3/12/2011 13:42
-123.102238,49.281788,31020,-60.1048,-20.862,3,ABC3100631020,3/12/2011 0:48
-123.127381,49.280271,6455,-71.7561,-5.137,1,ABD064416455,5/12/2011 14:35
-123.143959,49.289277,15186,-97.5281,-19.3966,2,ABD151715186,6/12/2011 23:01
-123.185821,49.265342,908,-74.4319,-20.2249,2,ABC00894908,6/12/2011 1:54
-123.089677,49.280195,6347,-82.3221,-20.9144,1,ABD063336347,1/12/2011 22:05
-123.147484,49.268048,31716,-63.0565,-19.621,1,ABC317031716,1/12/2011 22:14
-123.124778,49.298046,5241,-89.9155,-18.2807,1,ABD052275241,6/12/2011 19:57
-123.150622,49.269861,1417,-74.8599,-17.1887,1,ABC014031417,7/12/2011 0:12
-123.166171,49.271909,10706,-90.1427,-14.5491,1,ABC106910706,6/12/2011 1:26
-123.102484,49.263726,36611,-122.8586,-21.1002,1,ABD3659736611,6/12/2011 13:29
-123.155575,49.258261,40207,-73.5987,-20.0904,2,ABC4019340207,3/12/2011 15:18
-123.097987,49.262814,31477,-71.5837,-19.7162,1,ABC3146331477,6/12/2011 13:39
-123.149919,49.261894,30625,-79.5851,-18.6141,3,ABC3061130625,6/12/2011 20:54
-123.140483,49.273684,30626,-80.0144,-16.6314,1,ABC306130626,5/12/2011 20:44
-123.155008,49.261976,6356,-59.5322,-5.4327,1,ABD06346356,7/12/2011 18:21
-123.095273,49.282205,10089,-69.4149,-19.7734,1,ABC1007510089,3/12/2011 16:01
-123.128199,49.265183,1416,-84.8529,-18.5158,1,ABC01401416,6/12/2011 1:28
-123.131344,49.293144,40528,-52.698,-12.6763,1,ABC4051440528,1/12/2011 21:24
-123.128566,49.276882,848,-66.7906,-14.5283,4,ABC00834848,1/12/2011 23:18
-123.124128,49.265073,30367,-62.9096,-12.0017,3,ABC3035330367,5/12/2011 1:47
-123.168151,49.260469,43157,-68.378,-23.0868,1,ABD4314343157,5/12/2011 1:38
-123.099066,49.275623,5075,-59.3165,-16.6508,2,ABD050615075,6/12/2011 13:36
-123.128974,49.263777,35436,-79.624,-17.2118,2,ABD35435436,2/12/2011 22:18
-123.09974,49.279263,255,-55.9688,-13.0433,37,ABC00241255,1/12/2011 22:28
-123.087036,49.274535,35627,-87.6236,-14.2156,2,ABD3561335627,6/12/2011 20:54
-123.140504,49.310685,31577,-80.9153,-14.8124,4,ABC3156331577,3/12/2011 13:00
-123.098907,49.256572,36293,-85.2061,-6.9314,41,ABD3627936293,5/12/2011 1:40
-123.120873,49.299723,10728,-82.2477,-21.0754,1,ABC1071410728,6/12/2011 1:32
-123.172251,49.258367,35437,-73.5887,-15.1819,80,ABD3542335437,4/12/2011 1:56
-123.104273,49.284673,31120,-71.0893,-14.7096,4,ABC3110631120,2/12/2011 23:34
-123.134024,49.27094,1079,-70.4437,-9.6197,1,ABC010651079,5/12/2011 16:50
-123.098048,49.257468,35375,-78.1012,-16.64,2,ABD3536135375,1/12/2011 17:48
-123.11494,49.276947,6481,-89.2558,-19.6509,1,ABD064676481,3/12/2011 13:19
-123.087714,49.265222,31055,-75.8372,-17.6276,1,ABC3104131055,2/12/2011 19:11
-123.123492,49.278941,285,-72.1215,-16.5255,2,ABC00271285,6/12/2011 1:32
-123.145059,49.260875,5085,-72.1578,-12.6798,7,ABD050715085,2/12/2011 23:28
-123.167445,49.266626,37175,-60.6866,-21.4002,1,ABD3716137175,6/12/2011 19:49
-123.127196,49.296954,35345,-68.0785,-11.3747,3,ABD3533135345,7/12/2011 19:03
-123.108242,49.27981,31885,-68.7085,-13.4947,1,ABC3187131885,6/12/2011 21:02
-123.115383,49.276395,36293,-81.337,-18.1374,1,ABD3627936293,2/12/2011 19:12
-123.152672,49.270647,200,-70.5876,-18.164,1,ABC00186200,5/12/2011 1:40
-123.159825,49.2696,31535,-72.9958,-20.0019,12,ABC3152131535,2/12/2011 19:05
-123.132066,49.3047,37012,-95.2078,-21.4368,1,ABD3699837012,2/12/2011 23:34
-123.139506,49.284662,823,-79.5441,-16.6139,3,ABC00809823,7/12/2011 18:49
-123.085332,49.257835,36046,-74.722,-20.5971,1,ABD360336046,1/12/2011 17:48
-123.114318,49.260381,36375,-66.354,-11.7128,69,ABD3636136375,3/12/2011 13:28
-123.128108,49.262464,5861,-91.5043,-16.4025,1,ABD058475861,2/12/2011 23:34
-123.182039,49.259781,30249,-74.1364,-18.4925,1,ABC3023530249,6/12/2011 20:54
-123.14213,49.288853,1277,-59.3202,-14.31,1,ABC012631277,5/12/2011 17:32
-123.134659,49.274972,36706,-69.5513,-17.3225,1,ABD366936706,3/12/2011 13:09
-123.148283,49.292084,43115,-69.0769,-12.4162,2,ABD4310143115,3/12/2011 1:21
-123.113061,49.258883,1640,-72.4836,-21.4495,96,ABC016261640,2/12/2011 19:05
-123.152573,49.273326,31070,-79.3517,-19.5851,92,ABC3105631070,2/12/2011 19:05
-123.090624,49.263436,1398,-60.4426,-22.0931,1,ABC013841398,6/12/2011 19:49
-123.157769,49.261196,609,-61.5684,-3.5929,1,ABC00595609,4/12/2011 14:08
-123.117341,49.286912,1400,-64.1491,-9.0117,2,ABC013861400,7/12/2011 14:35
-123.140712,49.309737,629,-82.2956,-20.3026,1,ABC00615629,5/12/2011 22:13
-123.098817,49.266232,30629,-76.6825,-9.2983,2,ABC3061530629,6/12/2011 20:58
-123.114767,49.282145,31916,-65.1732,-19.8154,1,ABC319031916,2/12/2011 18:56
-123.119558,49.277704,5862,-94.4279,-8.3208,1,ABD058485862,6/12/2011 20:48
-123.100479,49.284582,35601,-91.0763,-21.9448,1,ABD3558735601,7/12/2011 16:01
